"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-04-30,"Lower Queen Anne","WA","Seattle","King","Seattle",2360,2113,0.010038240917782,0.0362923001471309,0.114451476793249,1344
2014-04-30,"Wooten","TX","Austin","Travis","Austin",2361,1562,0.00774193548387097,0.0276315789473684,0.0568335588633288,1136
2014-04-30,"Parkland","KY","Louisville/Jefferson County","Jefferson","Louisville",2362,727,0.023943661971831,0.0326704545454545,0.0139470013947001,1937
2014-04-30,"South Side CAN","OH","Columbus","Franklin","Columbus",2363,720,0.00139082058414465,0.0212765957446809,0.0480349344978166,1637
2014-04-30,"Blue Hills","MO","Kansas City","Jackson","Kansas City",2364,676,0.0029673590504451,0.0196078431372549,-0.00734214390602056,2507
2014-04-30,"Perris Hills","CA","Riverside","San Bernardino","San Bernardino",2365,1187,0.00423011844331641,0.0145299145299145,0.0703336339044184,996
2014-04-30,"Riverside South","TX","San Antonio","Bexar","San Antonio",2366,862,0.00936768149882904,0.0225385527876631,0.0225385527876631,458
2014-04-30,"East Ridge - Ptarmigan Park","CO","Denver","Arapahoe","Aurora",2367,1580,0.00445009535918627,0.0340314136125654,0.0844200411805079,2267
2014-04-30,"Woodley Park","DC","Washington","District of Columbia","Washington",2368,3334,-0.0080333234156501,-0.0222873900293255,-0.0257159555815313,1588
2014-04-30,"Myers","AZ","Tucson","Pima","Tucson",2369,861,0.00232828870779977,0.00937866354044549,0.0386007237635706,928
2014-04-30,"Bagley Downs","WA","Portland","Clark","Vancouver",2370,1114,0.0027002700270027,0.0145719489981785,0.0391791044776119,540
2014-04-30,"Waite Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2371,1455,0.00901525658807212,0.0189075630252101,0.023926812104152,2262
2014-04-30,"Palo Verde","AZ","Tucson","Pima","Tucson",2372,956,0,-0.0164609053497942,-0.044955044955045,1263
2014-04-30,"Community Workers Council","TX","San Antonio","Bexar","San Antonio",2373,834,0.0036101083032491,0.0220588235294118,0.0425,995
2014-04-30,"Florida Center","FL","Orlando","Orange","Orlando",2374,1837,0.00218221494817239,0.00934065934065934,0.0515168860904408,915
2014-04-30,"Patterson Park","MD","Baltimore","Baltimore City","Baltimore",2375,1337,-0.000747384155455904,0.0144157814871017,0.0268817204301075,2408
2014-04-30,"North Loop","TX","Austin","Travis","Austin",2376,1684,0.00417412045319022,0.0293398533007335,0.0794871794871795,1321
2014-04-30,"Hyde Park","TX","Austin","Travis","Austin",2377,2200,0.00364963503649635,0.051122790253225,0.16710875331565,1539
2014-04-30,"South 48th Street","NE","Lincoln","Lancaster","Lincoln",2378,971,0.0178197064989518,0.0286016949152542,-0.0101936799184506,1526
2014-04-30,"Near East Side","IL","Chicago","Cook","Chicago",2379,2300,0.00392841553906591,0.0244988864142539,-0.0233545647558386,3614
2014-04-30,"Marble Cliff Crossing","OH","Columbus","Franklin","Columbus",2380,1206,-0.000828500414250207,0.0075187969924812,-0.00822368421052632,574
2014-04-30,"Mission Hills","CA","San Diego","San Diego","San Diego",2381,3255,0.00339087546239211,-0.00943396226415094,-0.017506791427709,2004
2014-04-30,"West O' Main","OK","Tulsa","Tulsa","Tulsa",2382,708,-0.00421940928270042,0.00141442715700141,0.00568181818181818,2787
2014-04-30,"Central Clintonville","OH","Columbus","Franklin","Columbus",2383,1594,0.0165816326530612,-0.00808960796515246,0.0224502886465683,2050
2014-04-30,"Fruitridge Manor","CA","Sacramento","Sacramento","Sacramento",2384,1061,0.015311004784689,0.0124045801526718,0.0201923076923077,1447
2014-04-30,"Little Blue Valley","MO","Kansas City","Jackson","Kansas City",2385,1183,-0.00838222967309304,0.00424448217317487,0.0496894409937888,1115
2014-04-30,"Heather Gardens","CO","Denver","Arapahoe","Aurora",2386,1315,0.00381679389312977,0.0225505443234837,0.0752248569092396,3102
2014-04-30,"Longfellow","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2387,1480,-0.00269541778975741,0.0164835164835165,0.0755813953488372,1225
2014-04-30,"Horseshoe Park","CO","Denver","Arapahoe","Aurora",2388,1357,-0.00658857979502196,-0.00293901542983101,0.0727272727272727,1779
2014-04-30,"Beaumont-Wilshire","OR","Portland","Multnomah","Portland",2389,1962,0.00409416581371546,0.00358056265984655,0.038644785600847,2209
2014-04-30,"Old Savannah","GA","Augusta","Richmond","Augusta",2390,711,-0.00420168067226891,0.025974025974026,0.0394736842105263,2252
2014-04-30,"Presidential Park","CA","Riverside","Riverside","Riverside",2391,1547,-0.000645994832041344,0.00389357560025957,0.0245033112582781,1148
2014-04-30,"Southeast Village","CA","Sacramento","Sacramento","Sacramento",2392,1279,-0.00078125,0.00947119179163378,0.0432300163132137,1176
2014-04-30,"Victory Heights","WA","Seattle","King","Seattle",2393,1907,-0.00261506276150628,-0.00417754569190601,0.0629877369007804,1783
2014-04-30,"Columbia Forest","VA","Washington","Arlington","Arlington",2394,1836,-0.00108813928182807,0,0.0149253731343284,1690
2014-04-30,"Eastown","MI","Grand Rapids","Kent","Grand Rapids",2395,1231,0.0258333333333333,0.0961709706144256,0.0855379188712522,1365
2014-04-30,"Woodrow","NY","New York","Richmond","New York",2396,2291,0.00836267605633803,0.0715622076707203,-0.00391304347826087,934
2014-04-30,"Alameda","OR","Portland","Multnomah","Portland",2397,2252,0.00896057347670251,-0.00923889133304004,0.0135013501350135,2018
2014-04-30,"Providence Crossing","NC","Charlotte","Mecklenburg","Charlotte",2398,2464,0.00983606557377049,0.0173410404624277,-0.0314465408805031,1657
2014-04-30,"Julia Keen","AZ","Tucson","Pima","Tucson",2399,834,0,-0.00714285714285714,0.0360248447204969,1675
2014-04-30,"North Hilltop","OH","Columbus","Franklin","Columbus",2400,779,-0.00510855683269476,0.0223097112860892,0.0656634746922025,1328
2014-04-30,"Belle Vista","OH","Youngstown","Mahoning","Youngstown",2401,622,0.00647249190938511,0.0180032733224223,0.151851851851852,2007
2014-04-30,"Hickory Grove","NC","Charlotte","Mecklenburg","Charlotte",2402,1063,0.00188501413760603,0.00662878787878788,0.0162523900573614,2148
2014-04-30,"Vine","MI","Kalamazoo","Kalamazoo","Kalamazoo",2403,1111,0.0530805687203791,0.153686396677051,0.0520833333333333,1375
2014-04-30,"Lynwood Hills","CA","San Diego","San Diego","Chula Vista",2404,2224,0.0018018018018018,0.0118289353958144,0.0197157267308574,1502
2014-04-30,"Loma Portal","CA","San Diego","San Diego","San Diego",2405,2878,-0.00518492913930176,-0.0041522491349481,0.00629370629370629,1557
2014-04-30,"Shandin Hills","CA","Riverside","San Bernardino","San Bernardino",2406,1046,0.0048030739673391,-0.00475737392959087,-0.0287836583101207,1478
2014-04-30,"State College Area","CA","Los Angeles","Los Angeles","Long Beach",2407,2410,0.00124636476942252,-0.0020703933747412,-0.00454357703428335,1108
2014-04-30,"Pepperidge","GA","Augusta","Richmond","Augusta",2408,864,-0.00803673938002296,0.0117096018735363,-0.0378619153674833,1765
2014-04-30,"Third World","TX","San Antonio","Bexar","San Antonio",2409,917,0.0132596685082873,0.0291806958473625,0.0576701268742791,1470
2014-04-30,"Central","NC","Raleigh","Wake","Raleigh",2410,1233,0,0.0198511166253102,0.0565552699228792,1340
2014-04-30,"Olde Providence South","NC","Charlotte","Mecklenburg","Charlotte",2411,1917,-0.0159137577002053,0.00682773109243697,0.0469688694702348,1904
2014-04-30,"Astoria Heights","NY","New York","Queens","New York",2412,2006,0.00501002004008016,0.02190524707081,0.0890336590662324,1255
2014-04-30,"Arlington-East Falls","VA","Washington","Arlington","Arlington",2413,3096,0.00945549396804695,-0.011809766996489,0.00291545189504373,1913
2014-04-30,"Westside","MT","Missoula","Missoula","Missoula",2414,1040,0.00289296046287367,-0.0280373831775701,0.00483091787439614,1621
2014-04-30,"Seville","AZ","Phoenix","Maricopa","Gilbert",2415,1525,0.000656167979002625,0.0241773002014775,0.0445205479452055,2643
2014-04-30,"Leawood","OH","Columbus","Franklin","Columbus",2416,875,0.00229095074455899,0.0139049826187717,0.0330578512396694,1367
2014-04-30,"Rosedale","TX","Austin","Travis","Austin",2417,2419,0.0185263157894737,0.0276125743415463,0.109124254928932,2133
2014-04-30,"Holly Hill","OH","Columbus","Franklin","Columbus",2418,908,-0.0011001100110011,0.0156599552572707,0.0472895040369089,1013
2014-04-30,"Groves Lincoln Park","AZ","Tucson","Pima","Tucson",2419,943,-0.00422386483632524,-0.00945378151260504,0.00747863247863248,1984
2014-04-30,"Keeling","AZ","Tucson","Pima","Tucson",2420,853,-0.00582750582750583,-0.0150115473441109,0.0389768574908648,638
2014-04-30,"Klondike","KY","Louisville/Jefferson County","Jefferson","Louisville",2421,1069,-0.0228519195612431,-0.0237442922374429,0.0288739172281039,1824
2014-04-30,"Westerleigh","NY","New York","Richmond","New York",2422,2179,0.029773156899811,0.0475961538461538,-0.0108942351339083,1184
2014-04-30,"Leroy","NY","Buffalo","Erie","Buffalo",2423,777,0.0264200792602378,0.0557065217391304,0.0943661971830986,880
2014-04-30,"Chevy Chase-Ashland Park","KY","Lexington","Fayette","Lexington",2424,1832,-0.0657827638959714,0.0043859649122807,0.0379603399433428,1801
2014-04-30,"Holliswood","NY","New York","Queens","New York",2425,2325,-0.000429922613929493,0.0152838427947598,0.145884672252341,714
2014-04-30,"Galt Mile","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2426,2286,-0.000874125874125874,0.00704845814977974,0.0372050816696915,4675
2014-04-30,"Upton","MD","Baltimore","Baltimore City","Baltimore",2427,1234,0.021523178807947,0.0343671416596815,-0.000809716599190283,1425
2014-04-30,"Business District","CA","Los Angeles","Orange","Irvine",2428,2495,0.00971266693646297,0.0200327064595258,0.0356994603569946,2308
2014-04-30,"Idlewild Farms","NC","Charlotte","Mecklenburg","Charlotte",2429,1030,0.00980392156862745,0.0228401191658391,0.0362173038229376,774
2014-04-30,"University Hills","CA","Los Angeles","Los Angeles","Los Angeles",2430,1802,0.000555247084952804,0.00334075723830735,0.00952380952380952,934
2014-04-30,"Bayside","WA","Seattle","Snohomish","Everett",2431,1364,-0.0021945866861741,-0.00437956204379562,0.0492307692307692,918
2014-04-30,"Arroyo Viejo","CA","San Francisco","Alameda","Oakland",2432,1712,0.00883912787271656,0.0388349514563107,0.0774071743234739,1043
2014-04-30,"Puget","WA","Bellingham","Whatcom","Bellingham",2433,1496,-0.0266753415744958,-0.0298313878080415,0.0388888888888889,1544
2014-04-30,"Belknap Lookout","MI","Grand Rapids","Kent","Grand Rapids",2434,989,0.0154004106776181,0.0543710021321962,0.0312825860271116,1681
2014-04-30,"Riverdale","MI","Detroit","Wayne","Detroit",2435,757,0,0.014745308310992,0.0133868808567604,2255
2014-04-30,"Fairgrounds","LA","New Orleans","Orleans","New Orleans",2436,1444,-0.00687757909215956,0.0140449438202247,0.125487139516758,975
2014-04-30,"North Tabor","OR","Portland","Multnomah","Portland",2437,1524,0.004614370468029,0.018716577540107,0.0311231393775372,1446
2014-04-30,"Sans Souci","FL","Jacksonville","Duval","Jacksonville",2438,1017,0.00197044334975369,-0.00294117647058824,0.0139581256231306,1503
2014-04-30,"Mallard Creek - Withrow Downs","NC","Charlotte","Mecklenburg","Charlotte",2439,1377,0.00218340611353712,0.00953079178885631,0.018491124260355,2443
2014-04-30,"Marriott's Griffin Gate Golf Club","KY","Lexington","Fayette","Lexington",2440,902,-0.00221238938053097,0.00110987791342952,0.00333704115684093,1297
2014-04-30,"Kings Point","NY","New York","Nassau","Great Neck",2441,6328,-0.0233060657508875,-0.0495644337638931,0.0229550598124798,1276
2014-04-30,"Bolton Hill","MD","Baltimore","Baltimore City","Baltimore",2442,1614,0.0267175572519084,0.117728531855956,0.113871635610766,910
2014-04-30,"Summer Place Village","AZ","Phoenix","Maricopa","Mesa",2443,1097,0.00549954170485793,0.0195167286245353,0.0507662835249042,1353
2014-04-30,"Country Club","CA","Stockton","San Joaquin","Stockton",2444,1100,-0.00181488203266788,0.00273473108477666,0.014760147601476,1311
2014-04-30,"Los Cerritos Area","CA","Los Angeles","Los Angeles","Long Beach",2445,2536,-0.00626959247648903,-0.0113060428849903,-0.0327993897787948,1376
2014-04-30,"Regent Park","MI","Detroit","Wayne","Detroit",2446,754,0.00132802124833997,0.00667556742323097,0,2182
2014-04-30,"Highland Park","GA","Augusta","Richmond","Augusta",2447,786,0.00127388535031847,0.0369393139841689,0.0650406504065041,1251
2014-04-30,"Seaside","CA","Los Angeles","Los Angeles","Torrance",2448,2889,0.00626959247648903,0.00277681360638667,0.0233793836344315,1765
2014-04-30,"Leschi","WA","Seattle","King","Seattle",2449,2381,0.0029486099410278,0.0016827934371056,-0.0148944973107158,1900
2014-04-30,"Laurelhurst","WA","Seattle","King","Seattle",2450,3438,0.0195729537366548,0.0443499392466586,0.0229098482594466,1520
2014-04-30,"Town of Lake","WI","Milwaukee","Milwaukee","Milwaukee",2451,1073,0.00845864661654135,0.0478515625,-0.00463821892393321,1757
2014-04-30,"Northland-Lyceum","NY","Rochester","Monroe","Rochester",2452,1009,0.0274949083503055,0.0621052631578947,0.079144385026738,1396
2014-04-30,"Mount Vernon","MD","Baltimore","Baltimore City","Baltimore",2453,1314,-0.00151975683890578,0.00689655172413793,0.0146718146718147,448
2014-04-30,"Arcadia","MI","Kalamazoo","Kalamazoo","Kalamazoo",2454,1402,0.0159420289855072,0.0565184626978146,0.0339233038348083,439
2014-04-30,"Harmony","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2455,1253,0.0024,0.0080450522928399,0.0321252059308072,1214
2014-04-30,"Lyon Park","VA","Washington","Arlington","Arlington",2456,3405,0.00918790752815649,0.0234445446348061,0.0754895767530006,1244
2014-04-30,"Midtown","AK","Anchorage","Anchorage","Anchorage",2457,1734,0.00173310225303293,0.0023121387283237,0.0296912114014252,596
2014-04-30,"Highland Terrace","TX","Dallas-Fort Worth","Dallas","Richardson",2458,1342,0.00750750750750751,0.00978179082016554,0.0509005481597494,1717
2014-04-30,"Coral Ridge Country Club","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2459,2149,0.00373657169546941,0.00844673862036602,0.0622837370242214,2537
2014-04-30,"O'Fallon","MO","St. Louis","Saint Louis City","Saint Louis",2460,731,0.00827586206896552,0.026685393258427,-0.0240320427236315,1076
2014-04-30,"Webber-Camden","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2461,1230,0.00737100737100737,0.0199004975124378,0.0241465445462115,1447
2014-04-30,"Mesa Grande","AZ","Phoenix","Maricopa","Mesa",2462,905,-0.00658616904500549,-0.00220507166482911,0.0354691075514874,1270
2014-04-30,"New Horizons","CA","Los Angeles","Orange","Santa Ana",2463,2130,-0.00374181478016838,-0.00560224089635854,0.0523715415019763,570
2014-04-30,"Fox Point","RI","Providence","Providence","Providence",2464,1484,-0.0211081794195251,-0.00934579439252336,0.0192307692307692,546
2014-04-30,"The Provinces","AZ","Phoenix","Maricopa","Chandler",2465,1239,0.0048661800486618,0.0205930807248764,0.021434460016488,1947
2014-04-30,"Northwest Everett","WA","Seattle","Snohomish","Everett",2466,1596,0.000626959247648903,0.0139771283354511,0.0534653465346535,1609
2014-04-30,"Stone Meadows","CA","Bakersfield","Kern","Bakersfield",2467,1458,0.00482425913163336,-0.00816326530612245,-0.00205338809034908,1462
2014-04-30,"Sherwood Forest","FL","Jacksonville","Duval","Jacksonville",2468,895,-0.00665926748057714,-0.00776053215077605,0.0406976744186047,1933
2014-04-30,"Roxhill","WA","Seattle","King","Seattle",2469,1642,0.0085995085995086,0.0205096333126165,0.073202614379085,1275
2014-04-30,"North Heights","OH","Youngstown","Mahoning","Youngstown",2470,546,0.0321361058601134,0.0321361058601134,0.06640625,1776
2014-04-30,"Burbank","CA","San Francisco","Alameda","Hayward",2471,1912,-0.00104493207941484,-0.00778412039439543,0.0687534935718278,622
2014-04-30,"McGirts Creek","FL","Jacksonville","Duval","Jacksonville",2472,1062,0.000942507068803016,0.00568181818181818,0.0442477876106195,1420
2014-04-30,"The North End","VA","Virginia Beach","Virginia Beach City","Virginia Beach",2473,1997,0.0193976518631955,0.0220061412487206,-0.0347994200096665,3199
2014-04-30,"Windom","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2474,1556,0.00322372662798195,0.00907911802853437,0.0130208333333333,1062
2014-04-30,"West Gate","OH","Toledo","Lucas","Toledo",2475,1010,-0.0107737512242899,-0.00590551181102362,0.0665258711721225,1569
2014-04-30,"Central Business District","OH","Cincinnati","Hamilton","Cincinnati",2476,1831,-0.00435019032082654,-0.0145317545748116,0.132343846629561,443
2014-04-30,"Bloomingdale","DC","Washington","District of Columbia","Washington",2477,2733,0.00774336283185841,0.014100185528757,0.0391634980988593,1518
2014-04-30,"Becton Park","NC","Charlotte","Mecklenburg","Charlotte",2478,976,0.00514933058702369,0.00411522633744856,0.012448132780083,2115
2014-04-30,"Hoover","OK","Tulsa","Tulsa","Tulsa",2479,934,0.00538213132400431,0.0141150922909881,0.0389321468298109,2115
2014-04-30,"Olde Sawmill","OH","Columbus","Franklin","Columbus",2480,1702,0.00889152341434499,0.00294637595757219,-0.00234466588511137,1160
2014-04-30,"Bluff Heights","CA","Los Angeles","Los Angeles","Long Beach",2481,2010,-0.00198609731876862,-0.00198609731876862,0.0218607015760041,627
2014-04-30,"Bella Vista","CA","Los Angeles","Orange","Santa Ana",2482,2247,-0.00443066016836509,-0.00925925925925926,0.0213636363636364,408
2014-04-30,"Kerns","OR","Portland","Multnomah","Portland",2483,1866,-0.00533049040511727,0.0185589519650655,0.00214822771213749,1189
2014-04-30,"Timmerman West","WI","Milwaukee","Milwaukee","Milwaukee",2484,1073,-0.00186046511627907,0.00940733772342427,0.0258126195028681,812
2014-04-30,"Belltown","CT","Stamford","Fairfield","Stamford",2485,2651,-0.0126629422718808,-0.0203252032520325,0.0018896447467876,1269
2014-04-30,"North Central","CA","San Francisco","San Mateo","San Mateo",2486,2354,0.0283966797728266,0.0329091706888986,0.0862944162436548,1431
2014-04-30,"Juneau Town","WI","Milwaukee","Milwaukee","Milwaukee",2487,1510,-0.0314304041051956,-0.0707692307692308,-0.153587443946188,862
2014-04-30,"Baden","MO","St. Louis","Saint Louis City","Saint Louis",2488,712,0.0028169014084507,0.0156918687589158,-0.00140252454417952,2163
2014-04-30,"Jacobs","KY","Louisville/Jefferson County","Jefferson","Louisville",2489,752,0.0231292517006803,0.0301369863013699,-0.0221066319895969,1183
2014-04-30,"Sarritt Point","MO","Kansas City","Jackson","Kansas City",2490,705,-0.0098314606741573,-0.00282885431400283,-0.0126050420168067,1368
2014-04-30,"Rufus King","WI","Milwaukee","Milwaukee","Milwaukee",2491,928,0.0164293537787514,-0.0021505376344086,0.00107874865156419,1039
2014-04-30,"Belle Harbor","NY","New York","Queens","New York",2492,1991,0.00657229524772497,0.00403429147755925,0.0727370689655172,929
2014-04-30,"Marina","CA","San Diego","San Diego","San Diego",2493,2861,0.00034965034965035,0.00385964912280702,0.0472181551976574,2577
2014-04-30,"Upper B Street","CA","San Francisco","Alameda","Hayward",2494,1962,0.00255493101686254,0.0202808112324493,0.102247191011236,1097
2014-04-30,"Chugiak","AK","Anchorage","Anchorage","Anchorage",2495,2100,-0.0182328190743338,-0.0540540540540541,-0.0781387181738367,2117
2014-04-30,"Audubon Park","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2496,1451,0.0104456824512535,0.0189606741573034,0.0283486888731396,1648
2014-04-30,"Derita-Statesville","NC","Charlotte","Mecklenburg","Charlotte",2497,946,0.0053134962805526,0.0172043010752688,0.033879781420765,1545
2014-04-30,"Gorgas","AL","Mobile","Mobile","Mobile",2498,698,-0.0056980056980057,-0.0182841068917018,-0.0113314447592068,1539
2014-04-30,"Parkview","OH","Columbus","Franklin","Columbus",2499,1013,-0.000986193293885602,-0.0155490767735666,-0.00686274509803922,1367
2014-04-30,"Kingsborough Ridge","TX","San Antonio","Bexar","San Antonio",2500,915,0.00993377483443709,0.0066006600660066,0.0481099656357388,1509
2014-04-30,"Bashford Manor","KY","Louisville/Jefferson County","Jefferson","Louisville",2501,847,0.0131578947368421,0.00833333333333333,-0.00586854460093897,2927
2014-04-30,"Woodlawn","OR","Portland","Multnomah","Portland",2502,1463,0.00827015851137147,0.0159722222222222,0.0532757379409647,1946
2014-04-30,"Lansdowne","NC","Charlotte","Mecklenburg","Charlotte",2503,1814,-0.0205183585313175,0.0134078212290503,0.0359794403198173,1258
2014-04-30,"Colonial Heights","CA","Stockton","San Joaquin","Stockton",2504,1190,0.00591715976331361,0.0025273799494524,-0.00501672240802676,912
2014-04-30,"Walnut Hills","OH","Dayton","Montgomery","Dayton",2505,675,0.0211800302571861,0.0119940029985008,0.0416666666666667,1722
2014-04-30,"Ridglea Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",2506,1942,0.0221052631578947,0.0491626148028093,0.119308357348703,1688
2014-04-30,"Aggasiz - Harvard North","MA","Boston","Middlesex","Cambridge",2507,2553,-0.00312377977352597,0.00393236335037357,-0.0195852534562212,608
2014-04-30,"Hamey Heights","WA","Portland","Clark","Vancouver",2508,1098,0.000911577028258888,-0.00272479564032698,-0.00362976406533575,823
2014-04-30,"Fairground","IA","Des Moines","Polk","Des Moines",2509,885,0.0125858123569794,0.0278745644599303,0.0326721120186698,1888
2014-04-30,"Armatage","MN","Minneapolis-St Paul","Hennepin","Minneapolis",2510,1589,0.00189155107187894,0.0108142493638677,0.0121019108280255,1884
2014-04-30,"Barney Circle","DC","Washington","District of Columbia","Washington",2511,2413,-0.00453795379537954,-0.0206980519480519,-0.0037159372419488,1132
2014-04-30,"Washington Park","WI","Milwaukee","Milwaukee","Milwaukee",2512,880,-0.0167597765363128,0.0103329506314581,0.0208816705336427,442
2014-04-30,"Dorsey-Riverbend","FL","Miami-Fort Lauderdale","Broward","Fort Lauderdale",2513,1410,0.00642398286937901,0.032967032967033,0.0367647058823529,602
2014-04-30,"East Shore","CT","New Haven","New Haven","New Haven",2514,1546,-0.00322372662798195,-0.0184126984126984,-0.0391547545059043,1508
2014-04-30,"Boyle Park","AR","Little Rock","Pulaski","Little Rock",2515,826,0,-0.00721153846153846,-0.0119617224880383,1460
2014-04-30,"Lakeshore","CA","San Francisco","San Francisco","San Francisco",2516,3563,0.000842696629213483,0.0651718983557549,0.0232624928202183,1331
2014-04-30,"South Central Hilltop","OH","Columbus","Franklin","Columbus",2517,756,0.00132450331125828,0.0147651006711409,0.0662905500705219,1460
2014-04-30,"Marquette","WI","Madison","Dane","Town of Madison",2518,1445,0.0433212996389892,0.0586080586080586,-0.047462096242584,1467
2014-04-30,"Marion Franklin","OH","Columbus","Franklin","Columbus",2519,795,-0.0037593984962406,0.00760456273764258,0.0446780551905388,2046
2014-04-30,"Whitman-Mocine","CA","San Francisco","Alameda","Hayward",2520,2129,0.000469924812030075,0.0260240963855422,0.0796146044624746,1219
2014-04-30,"Clinton","NE","Lincoln","Lancaster","Lincoln",2521,899,0.0357142857142857,0.0357142857142857,0.04292343387471,1273
2014-04-30,"Eastway-Sheffield Park","NC","Charlotte","Mecklenburg","Charlotte",2522,1020,-0.00195694716242661,-0.0173410404624277,0.0355329949238579,949
2014-04-30,"Parnassus - Ashbury","CA","San Francisco","San Francisco","San Francisco",2523,4931,-0.00504439063761098,0.0063265306122449,0.0424947145877378,1119
2014-04-30,"South Beacon Hill","WA","Seattle","King","Seattle",2524,1714,0.00233918128654971,0.00410076157000586,0.0652579241765072,1431
2014-04-30,"Virginia Park","FL","Tampa","Hillsborough","Tampa",2525,1795,-0.00719026548672566,-0.00111296605453534,0.0534037558685446,2022
2014-04-30,"San Mateo Village","CA","San Francisco","San Mateo","San Mateo",2526,3136,0.00836012861736334,0.0449850049983339,0.0587440918298447,1343
2014-04-30,"Fairmount Park","WA","Seattle","King","Seattle",2527,1833,0.0115894039735099,0.0143884892086331,0.0558755760368664,1661
2014-04-30,"SWAN","MI","Grand Rapids","Kent","Grand Rapids",2528,972,0.0114464099895942,0.0884658454647256,0.0362473347547974,1536
2014-04-30,"Shore Acres","FL","Tampa","Pinellas","Saint Petersburg",2529,1690,0.00655151876116736,0.0261080752884032,0.131191432396252,2546
2014-04-30,"Feldheym","CA","Riverside","San Bernardino","San Bernardino",2530,1105,-0.0116279069767442,-0.00985663082437276,0.0564053537284895,590
2014-04-30,"La Plaza","CA","Riverside","San Bernardino","San Bernardino",2531,1112,-0.00979519145146928,-0.0089126559714795,0.0510396975425331,942
2014-04-30,"Evergreen","WA","Seattle","Snohomish","Everett",2532,1494,-0.000668896321070234,0.0053835800807537,0.072505384063173,1453
2014-04-30,"Whittier","CO","Boulder","Boulder","Boulder",2533,2159,-0.00231053604436229,-0.0105407882676444,0.00793650793650794,1462
2014-04-30,"Allendale","CA","San Francisco","Alameda","Oakland",2534,1734,0.00813953488372093,0.0176056338028169,0.0803738317757009,846
2014-04-30,"Terra Del Sol","AZ","Tucson","Pima","Tucson",2535,983,0.0010183299389002,0.00717213114754098,0.0113168724279835,1713
2014-04-30,"Shadow Hills","CA","Los Angeles","Los Angeles","Los Angeles",2536,2625,0.00382409177820268,0.016260162601626,0.0214007782101167,1527
2014-04-30,"Riverbend","FL","Tampa","Hillsborough","Tampa",2537,1151,-0.00173460537727667,-0.000868055555555556,0.0240213523131673,1463
2014-04-30,"Campbellton Road","GA","Atlanta","Fulton","Atlanta",2538,868,-0.00115074798619102,0.0023094688221709,0.0235849056603774,425
2014-04-30,"Fort Dupont","DC","Washington","District of Columbia","Washington",2539,1852,0.00216450216450216,-0.0216587427363973,0.11031175059952,430
2014-04-30,"Birchwood","WA","Bellingham","Whatcom","Bellingham",2540,1242,-0.0142857142857143,-0.0296875,0,1330
2014-04-30,"Fairlane","MO","Kansas City","Jackson","Kansas City",2541,852,0.00117508813160987,0.00117508813160987,0.0531520395550062,1594
2014-04-30,"University","NY","Syracuse","Onondaga","Syracuse",2542,1166,-0.0234505862646566,-0.0854901960784314,-0.113307984790875,1105
2014-04-30,"Lansingville","OH","Youngstown","Mahoning","Youngstown",2543,505,0.0160965794768612,0.0140562248995984,0.0202020202020202,2312
2014-04-30,"Outer Comstock","NY","Syracuse","Onondaga","Syracuse",2544,1006,0.00801603206412826,0.0623020063357973,-0.0710987996306556,698
2014-04-30,"Shippan","CT","Stamford","Fairfield","Stamford",2545,2943,-0.00574324324324324,-0.0050709939148073,-0.00406091370558376,1600
2014-04-30,"Whittier Heights","WA","Seattle","King","Seattle",2546,2155,-0.0055376095985233,-0.0046189376443418,0.0861895161290323,1852
2014-04-30,"City Park West","CO","Denver","Denver","Denver",2547,1977,0.0010126582278481,0.0086734693877551,0.0756256800870511,1232
2014-04-30,"Ashcreek","OR","Portland","Multnomah","Portland",2548,1647,0.000607533414337789,0.0223463687150838,0.0397727272727273,1878
2014-04-30,"Tower Homes","MO","Kansas City","Jackson","Kansas City",2549,1111,0.00634057971014493,0.0018034265103697,0.127918781725888,2128
2014-04-30,"Meadowlane","NE","Lincoln","Lancaster","Lincoln",2550,1042,0.0215686274509804,0.0525252525252525,-0.0431588613406795,1889
2014-04-30,"Fort Sanders","TN","Knoxville","Knox","Knoxville",2551,1085,-0.00822669104204753,-0.010036496350365,0.095959595959596,727
2014-04-30,"Whittier","CO","Denver","Denver","Denver",2552,1877,-0.00053248136315229,0.00751476113794954,0.084971098265896,1551
2014-04-30,"Yerba Buena","CA","San Francisco","San Francisco","San Francisco",2553,3681,0.0126547455295736,0.0313813393107313,0.0302267002518892,1606
2014-04-30,"Todt Hill","NY","New York","Richmond","New York",2554,2498,0.0275606746194981,0.117173524150268,0.037375415282392,1302
2014-04-30,"Van Mall","WA","Portland","Clark","Vancouver",2555,1126,0.00805729632945389,0.0217785843920145,0.0464684014869888,765
